seat_allotment,phase,ac_no,ac,district,candidate,party,votes
SP,1,104,Etah,Etah,GAJENDRA SINGH CHAUHAN URF BABLOO,BSP,41937
SP,1,104,Etah,Etah,ASHISH KUMAR YADAV,others,11032
SP,1,104,Etah,Etah,None of the Above,None of the Above,1277
SP,1,104,Etah,Etah,RAJARAM,others,920
SP,1,104,Etah,Etah,SUNEET CHAUHAN,Independent,679
SP,1,104,Etah,Etah,SUKHVENDRA SINGH,Independent,463
SP,1,104,Etah,Etah,RAJESH KUMAR,Independent,361
SP,1,104,Etah,Etah,YOGENDRAPAL SINGH,Independent,333
SP,1,104,Etah,Etah,PRADEEP KUMAR,others,274
SP,1,104,Etah,Etah,MANOJ KUMAR,Independent,218
SP,1,104,Etah,Etah,RAJESH KUMAR,others,127
SP,1,104,Etah,Etah,OMENDRA SINGH,Independent,125
SP,1,105,Marhara,Etah,VIRENDRA,BJP+,92507
SP,1,105,Marhara,Etah,AMIT GAURAV,SP,59075
SP,1,105,Marhara,Etah,SHALABH MAHESHWARI,BSP,31966
SP,1,105,Marhara,Etah,KAILASH LODHI,others,2168
SP,1,105,Marhara,Etah,HARENDRA KUMAR,Independent,1496
SP,1,105,Marhara,Etah,None of the Above,None of the Above,1351
SP,1,105,Marhara,Etah,RANJIT,others,1159
SP,1,105,Marhara,Etah,SHIVA RAJPUT,Independent,500
SP,1,105,Marhara,Etah,RAM NIVAS,others,419
SP,1,105,Marhara,Etah,BHU DEVI,Independent,369
SP,1,105,Marhara,Etah,VIDHYARAM,others,329
SP,1,106,Jalesar (SC),Etah,SANJEEV KUMAR DIWAKAR,BJP+,81502
SP,1,106,Jalesar (SC),Etah,RANJEET SUMAN,SP,61694
SP,1,106,Jalesar (SC),Etah,MOHAN SINGH HAPPY,BSP,35817
SP,1,106,Jalesar (SC),Etah,RAJKUMARI,others,2375
SP,1,106,Jalesar (SC),Etah,None of the Above,None of the Above,1188
SP,1,106,Jalesar (SC),Etah,RAMDAS DAGA,Independent,597
SP,1,106,Jalesar (SC),Etah,SURESH,Independent,489
SP,1,106,Jalesar (SC),Etah,DHARMENDRA PAL SINGH,Independent,385
SP,1,106,Jalesar (SC),Etah,GEETA DEVI,Independent,326
SP,1,106,Jalesar (SC),Etah,JAYPAL,Independent,267
SP,3,107,Mainpuri,Mainpuri,RAJKUMAR ALIAS RAJU YADAV,SP,75787
SP,3,107,Mainpuri,Mainpuri,ASHOK KUMAR,BJP+,66956
SP,3,107,Mainpuri,Mainpuri,MAHARAJ SINGH,BSP,48314
SP,3,107,Mainpuri,Mainpuri,SATYENDRA SINGH,others,1257
SP,3,107,Mainpuri,Mainpuri,None of the Above,None of the Above,1157
SP,3,107,Mainpuri,Mainpuri,VINAY,others,684
SP,3,107,Mainpuri,Mainpuri,PRADEEP KUMAR,RLD,636
SP,3,107,Mainpuri,Mainpuri,RAMNARESH,others,595
SP,3,107,Mainpuri,Mainpuri,SURJEET SINGH,Independent,365
SP,3,107,Mainpuri,Mainpuri,SURESH,Independent,339
SP,3,107,Mainpuri,Mainpuri,SANJEEV KUMAR,Independent,284
SP,3,107,Mainpuri,Mainpuri,MAHARAJ SINGH,Independent,266
SP,3,107,Mainpuri,Mainpuri,PAL SINGH,Independent,173
SP,3,108,Bhongaon,Mainpuri,RAM NARESH AGNIHOTRI,BJP+,92697
SP,3,108,Bhongaon,Mainpuri,ALOK KUMAR,SP,72400
SP,3,108,Bhongaon,Mainpuri,SURENDRA SINGH,BSP,26041
SP,3,108,Bhongaon,Mainpuri,None of the Above,None of the Above,1242
SP,3,108,Bhongaon,Mainpuri,CHAKRAPAN,others,808
SP,3,108,Bhongaon,Mainpuri,SANDEEP KUMAR,Independent,696
SP,3,108,Bhongaon,Mainpuri,AJAY KUMAR,others,522
SP,3,108,Bhongaon,Mainpuri,PUSHPENDRA KUMAR,others,411
SP,3,108,Bhongaon,Mainpuri,SUNIL KUMAR,Independent,398
SP,3,108,Bhongaon,Mainpuri,HARIRAM SHAKYA,others,308
SP,3,108,Bhongaon,Mainpuri,ARVIND SINGH,Independent,223
SP,3,109,Kishani (SC),Mainpuri,BRAJESH KUMAR,SP,80475
SP,3,109,Kishani (SC),Mainpuri,SUNIL KUMAR,BJP+,63946
SP,3,109,Kishani (SC),Mainpuri,KAMLESH KUMARI,BSP,27858
SP,3,109,Kishani (SC),Mainpuri,SUMAN DIWAKAR,others,2724
SP,3,109,Kishani (SC),Mainpuri,None of the Above,None of the Above,1070
SP,3,109,Kishani (SC),Mainpuri,GRISH KUMAR,RLD,920
SP,3,109,Kishani (SC),Mainpuri,NETRAPAL,others,800
SP,3,109,Kishani (SC),Mainpuri,NATHOO RAM,Independent,442
SP,3,109,Kishani (SC),Mainpuri,LEENA SINGH,Independent,377
SP,3,109,Kishani (SC),Mainpuri,ASHISH NIGAM,Independent,363
SP,3,109,Kishani (SC),Mainpuri,AKHILESH,Independent,286
SP,3,109,Kishani (SC),Mainpuri,MEERA,others,254
SP,3,110,Karhal,Mainpuri,SOBARAN SINGH YADAV,SP,104221
SP,3,110,Karhal,Mainpuri,RAMA SHAKYA,BJP+,65816
SP,3,110,Karhal,Mainpuri,DALVIR,BSP,29676
SP,3,110,Karhal,Mainpuri,KAUSHAL YADAV,RLD,4683
SP,3,110,Karhal,Mainpuri,LAL KUMAR,others,1713
SP,3,110,Karhal,Mainpuri,None of the Above,None of the Above,1014
SP,3,110,Karhal,Mainpuri,RANVIJAY SINGH,others,776
SP,3,110,Karhal,Mainpuri,PANNALAL,Independent,720
SP,3,110,Karhal,Mainpuri,VINAY,Independent,670
SP,3,110,Karhal,Mainpuri,SUNIL,Independent,531
SP,3,110,Karhal,Mainpuri,RAMPRAKASH,Independent,448
SP,2,111,Gunnaur,Sambhal,AJEET KUMAR URF RAJU YADAV,BJP+,107344
SP,2,111,Gunnaur,Sambhal,RAM KHILADI SINGH,SP,95958
SP,2,111,Gunnaur,Sambhal,MOHAMMAD ISLAM KHAN,BSP,16052
SP,2,111,Gunnaur,Sambhal,None of the Above,None of the Above,2639
SP,2,111,Gunnaur,Sambhal,AJEET,Independent,1292
SP,2,111,Gunnaur,Sambhal,KUNWARPAL,others,1219
SP,2,111,Gunnaur,Sambhal,SURESH CHANDRA,Independent,1062
SP,2,111,Gunnaur,Sambhal,ATUL KUMAR,Independent,875
SP,2,111,Gunnaur,Sambhal,HARISINGH,others,697
SP,2,111,Gunnaur,Sambhal,BHADUR SINGH YADAV,others,593
SP,2,112,Bisauli (SC),Budaun,KUSHAGRA SAGAR,BJP+,100287
SP,2,112,Bisauli (SC),Budaun,ASHUTOSH MAURYA ALIAS RAJU,SP,89599
SP,2,112,Bisauli (SC),Budaun,MAJOR KAILASH SAGAR,BSP,32398
SP,2,112,Bisauli (SC),Budaun,None of the Above,None of the Above,2342
SP,2,112,Bisauli (SC),Budaun,JAGVEER,others,1508
SP,2,112,Bisauli (SC),Budaun,HARI PRAKASH ARYA,others,1187
SP,2,112,Bisauli (SC),Budaun,SURENDRA,Independent,1042
SP,2,112,Bisauli (SC),Budaun,KM.YASHODA,others,632
SP,2,113,Sahaswan,Budaun,OMKAR SINGH,SP,77543
SP,2,113,Sahaswan,Budaun,ARSHAD ALI,BSP,73274
SP,2,113,Sahaswan,Budaun,UMLESH YADAV,others,57522
SP,2,113,Sahaswan,Budaun,ASHTOSH VARSHNEY,BJP+,24152
SP,2,113,Sahaswan,Budaun,None of the Above,None of the Above,2902
SP,2,113,Sahaswan,Budaun,ANIL KUMAR,RLD,2117
SP,2,113,Sahaswan,Budaun,RAJPAL SINGH,others,2048
SP,2,113,Sahaswan,Budaun,RIYASAT KHAN,others,1242
SP,2,114,Bilsi,Budaun,PT. RADHA KRISHAN SHARMA,BJP+,82070
SP,2,114,Bilsi,Budaun,MUSARRAT ALI BITTAN,BSP,55091
SP,2,114,Bilsi,Budaun,VIMAL KRISHAN AGARWAL ALIAS PAPPI,SP,50848
SP,2,114,Bilsi,Budaun,None of the Above,None of the Above,1930
SP,2,114,Bilsi,Budaun,RIZWAN ALI,others,1846
SP,2,114,Bilsi,Budaun,SATPAL SINGH,Independent,1285
SP,2,114,Bilsi,Budaun,ARVIND SINGH,others,672
SP,2,114,Bilsi,Budaun,RAJENDRA SINGH,Independent,623
SP,2,114,Bilsi,Budaun,FAKIR CHANDRA MAURYA,Independent,540
SP,2,114,Bilsi,Budaun,CHANDRABHAN SINGH,Independent,413
SP,2,114,Bilsi,Budaun,FAQRUDDEN,Independent,378
SP,2,114,Bilsi,Budaun,PAWAN GULATI,Independent,334
SP,2,115,Budaun,Budaun,MAHESH CHANDRA GUPTA,BJP+,87314
SP,2,115,Budaun,Budaun,ABID RAZA KHAN,SP,70847
SP,2,115,Budaun,Budaun,BHUPENDRA SINGH,BSP,32641
SP,2,115,Budaun,Budaun,RAMSEWAK SINGH PATEL,others,14576
SP,2,115,Budaun,Budaun,None of the Above,None of the Above,1509
SP,2,115,Budaun,Budaun,SATISH CHANDRA,Independent,1127
SP,2,115,Budaun,Budaun,KHALID PERVAIZ,others,883
SP,2,115,Budaun,Budaun,HARINDRA SINGH YADAV,Independent,848
SP,2,115,Budaun,Budaun,AMARJEET SINGH,others,699
SP,2,115,Budaun,Budaun,SACHIN PATHAK,others,619
SP,2,115,Budaun,Budaun,MUZAFFAR ALI KHAN,Independent,490
SP,2,115,Budaun,Budaun,ABINAV RAJ,Independent,421
SP,2,115,Budaun,Budaun,ARUN PRAKASH GUPTA,Independent,273
SP,2,115,Budaun,Budaun,MAHESH KUMAR SHRIVASTAVA,others,258
SP,2,115,Budaun,Budaun,KRISHAN PAL,others,240
SP,2,116,Shekhupur,Budaun,DHARMENDRA KUMAR SINGH SHAKYA,BJP+,93702
SP,2,116,Shekhupur,Budaun,ASHISH YADAV,SP,70316
SP,2,116,Shekhupur,Budaun,MOHD. RIZWAN,BSP,64327
SP,2,116,Shekhupur,Budaun,None of the Above,None of the Above,1896
SP,2,116,Shekhupur,Budaun,KM. SARVESHA DEVI,Independent,1619
SP,2,116,Shekhupur,Budaun,RAJENDRA,others,1101
SP,2,116,Shekhupur,Budaun,KAMTA PRASAD,others,922
SP,2,116,Shekhupur,Budaun,ANESH PAL,others,899
SP,2,116,Shekhupur,Budaun,PRITI KASHYAP,others,657
SP,2,116,Shekhupur,Budaun,BANDEHASAN,others,467
INC,2,117,Dataganj,Budaun,RAJEEV KUMAR SINGH URF BABBU BHAIYA,BJP+,79110
INC,2,117,Dataganj,Budaun,SINOD KUMAR SHAKYA (DEEPU BHAIYA),BSP,53351
INC,2,117,Dataganj,Budaun,CAPTAIN ARJUN SINGH,others,39029
INC,2,117,Dataganj,Budaun,PREM PAL SINGH YADAV,INC,32243
INC,2,117,Dataganj,Budaun,DR SHAILESH PATHAK,others,11064
INC,2,117,Dataganj,Budaun,None of the Above,None of the Above,1971
INC,2,117,Dataganj,Budaun,JITENDRA SINGH YADAV,RLD,1898
INC,2,117,Dataganj,Budaun,MAN SINGH,others,1195
INC,2,117,Dataganj,Budaun,RAJVEER SHARMA,others,1181
INC,2,117,Dataganj,Budaun,RAJENDRA SINGH,Independent,1136
INC,2,117,Dataganj,Budaun,DR AJEET SINGH,Independent,995
INC,2,117,Dataganj,Budaun,VED BABU,others,903
INC,2,117,Dataganj,Budaun,RAJKUMAR,others,746
SP,2,118,Baheri,Bareilly,CHHATRA PAL SINGH,BJP+,108846
SP,2,118,Baheri,Bareilly,NASEEM AHMAD,BSP,66009
SP,2,118,Baheri,Bareilly,ATA UR REHMAN,SP,63841
SP,2,118,Baheri,Bareilly,UBAID ULLAH KHAN,others,2658
SP,2,118,Baheri,Bareilly,None of the Above,None of the Above,1479
SP,2,118,Baheri,Bareilly,SATISH CHANDRA,Independent,977
SP,2,118,Baheri,Bareilly,MANJOOR AHMED,Independent,836
SP,2,118,Baheri,Bareilly,RAKESH KUMAR,others,718
SP,2,118,Baheri,Bareilly,PRIYAVAN GANGWAR,RLD,618
SP,2,118,Baheri,Bareilly,FAUZUL,Independent,404
SP,2,118,Baheri,Bareilly,SMT ANUPAMA MAURYA,others,335
SP,2,118,Baheri,Bareilly,DHARAM PAL,others,327
SP,2,118,Baheri,Bareilly,CHINTA MANI,Independent,316
SP,2,118,Baheri,Bareilly,JAMEER AHMAD,others,226
SP,2,118,Baheri,Bareilly,DUSHYANT KUMAR,Independent,195
INC,2,119,Meerganj,Bareilly,DR. D.C. VERMA,BJP+,108789
INC,2,119,Meerganj,Bareilly,SULTAN BEG,BSP,54289
INC,2,119,Meerganj,Bareilly,NARENDRA PAL SINGH,INC,36938
INC,2,119,Meerganj,Bareilly,BHANU PRATAP SINGH,others,2267
INC,2,119,Meerganj,Bareilly,None of the Above,None of the Above,1749
INC,2,119,Meerganj,Bareilly,SHAKEEL AHMAD,others,1696
INC,2,119,Meerganj,Bareilly,GANGA SINGH VERMA,RLD,1255
INC,2,119,Meerganj,Bareilly,CHAMPAT RAM,others,1125
INC,2,119,Meerganj,Bareilly,LAIK AHMAD MANSURI,others,746
INC,2,119,Meerganj,Bareilly,AMIT SINGH,Independent,715
INC,2,119,Meerganj,Bareilly,CHANDRA BHOJ PATHAK,Independent,707
SP,2,120,Bhojipura,Bareilly,BAHORAN LAL MAURYA,BJP+,100381
SP,2,120,Bhojipura,Bareilly,SHAZIL ISLAM ANSARI,SP,72617
SP,2,120,Bhojipura,Bareilly,SULEMAN BEG,BSP,49882
SP,2,120,Bhojipura,Bareilly,SHER ALI ZAFRI,others,6494
SP,2,120,Bhojipura,Bareilly,None of the Above,None of the Above,1763
SP,2,120,Bhojipura,Bareilly,GAJENDER KUMAR,RLD,1388
SP,2,120,Bhojipura,Bareilly,MAHESH CHANDRA,others,1159
SP,2,120,Bhojipura,Bareilly,MUNENDRA KUMAR,Independent,1157
SP,2,120,Bhojipura,Bareilly,ANEES KHAN,Independent,1093
SP,2,120,Bhojipura,Bareilly,DORI LAL KASHYAP,others,911
SP,2,120,Bhojipura,Bareilly,NOOR JAHAN JAFRI,Independent,609
SP,2,120,Bhojipura,Bareilly,DEVDATT GANGWAR,Independent,602
SP,2,120,Bhojipura,Bareilly,RAJENDRA PAL,others,575
SP,2,121,Nawabganj,Bareilly,KESAR SINGH,BJP+,93711
SP,2,121,Nawabganj,Bareilly,BHAGWAT SARAN GANGWAR,SP,54569
SP,2,121,Nawabganj,Bareilly,SHAILA TAHIR,others,36761
SP,2,121,Nawabganj,Bareilly,VIRENDER SINGH GANGWAR,BSP,18948
SP,2,121,Nawabganj,Bareilly,None of the Above,None of the Above,1860
SP,2,121,Nawabganj,Bareilly,MO ASLAM,RLD,1783
SP,2,121,Nawabganj,Bareilly,RASHMI GANGWAR,Independent,1264
SP,2,121,Nawabganj,Bareilly,RATAN LAL,others,1260
SP,2,121,Nawabganj,Bareilly,MASTER CHHOTEY LAL GANGWAR,others,1227
SP,2,121,Nawabganj,Bareilly,MO TAHIR,Independent,1071
SP,2,121,Nawabganj,Bareilly,PRAHLAD RAM,others,1041
SP,2,121,Nawabganj,Bareilly,TASABBAR HUSAIN,Independent,986
SP,2,121,Nawabganj,Bareilly,NAEEM AHMAD,Independent,858
SP,2,122,Faridpur (SC),Bareilly,DR. SHYAM BIHARI LAL,BJP+,83656
SP,2,122,Faridpur (SC),Bareilly,DR. SIYA RAM SAGAR,SP,58935
SP,2,122,Faridpur (SC),Bareilly,VIJAY PAL SINGH,BSP,37680
SP,2,122,Faridpur (SC),Bareilly,POONAM SEN,RLD,3075
SP,2,122,Faridpur (SC),Bareilly,SHALINI SINGH,Independent,1927
SP,2,122,Faridpur (SC),Bareilly,None of the Above,None of the Above,1831
SP,2,122,Faridpur (SC),Bareilly,VIJENDRA PAL,others,1208
SP,2,122,Faridpur (SC),Bareilly,ULFAT SINGH KATHERIYA,others,990
SP,2,122,Faridpur (SC),Bareilly,DAULAT RAM,others,907
SP,2,123,Bithari chainpur,Bareilly,RAJESH KUMAR MISHRA,BJP+,96397
SP,2,123,Bithari chainpur,Bareilly,VEER PAL SINGH YADAV,SP,76886
SP,2,123,Bithari chainpur,Bareilly,VIRENDRA SINGH,BSP,53286
SP,2,123,Bithari chainpur,Bareilly,None of the Above,None of the Above,2647
SP,2,123,Bithari chainpur,Bareilly,MOHD SHAREEF,RLD,1102
SP,2,123,Bithari chainpur,Bareilly,BHUVNESHWAR SINGH,others,1055
SP,2,123,Bithari chainpur,Bareilly,SEEMA SRIVASTAVA,others,995
SP,2,123,Bithari chainpur,Bareilly,DHARMENDRA SINGH,Independent,844
SP,2,123,Bithari chainpur,Bareilly,HASRAT ALI,others,827
SP,2,123,Bithari chainpur,Bareilly,MOHD HASAN,others,470
SP,2,123,Bithari chainpur,Bareilly,RITIK,others,449
INC,2,124,Bareilly,Bareilly,DR. ARUN KUMAR,BJP+,115010
INC,2,124,Bareilly,Bareilly,PREM PRAKASH AGARWAL,INC,86343
INC,2,124,Bareilly,Bareilly,ER. ANEES AHAMAD KHAN,BSP,14588
INC,2,124,Bareilly,Bareilly,TARKESHWAR CHATURVEDI,others,1754
INC,2,124,Bareilly,Bareilly,None of the Above,None of the Above,1421
INC,2,124,Bareilly,Bareilly,AQEEL AHMAD KHAN,others,1073
INC,2,124,Bareilly,Bareilly,SYED RASHID ALI,Independent,800
INC,2,124,Bareilly,Bareilly,IQTAIDAR UDDIN,RLD,643
INC,2,124,Bareilly,Bareilly,MADHVI SAHU,Independent,591
INC,2,124,Bareilly,Bareilly,RANJIT,Independent,513
INC,2,124,Bareilly,Bareilly,SARTAJ ALVI,others,413
INC,2,124,Bareilly,Bareilly,ARSHAD ALI KHAN,Independent,379
INC,2,124,Bareilly,Bareilly,AMIT KHANDELWAL,others,345
INC,2,125,Barelly Cantt.,Bareilly,RAJESH AGARWAL,BJP+,88441
INC,2,125,Barelly Cantt.,Bareilly,MUJAHID HASSAN KHAN,INC,75777
INC,2,125,Barelly Cantt.,Bareilly,RAJENDRA PRASAD GUPTA,BSP,14239
INC,2,125,Barelly Cantt.,Bareilly,None of the Above,None of the Above,1061
INC,2,125,Barelly Cantt.,Bareilly,ATUL SAXENA,RLD,819
INC,2,125,Barelly Cantt.,Bareilly,RABIYA AKHTAR,others,698
INC,2,125,Barelly Cantt.,Bareilly,KAMAL KISHOR BALMEEKI,Independent,619
INC,2,125,Barelly Cantt.,Bareilly,JAI PRAKASH SAXENA,others,488
INC,2,125,Barelly Cantt.,Bareilly,MANJEET SINGH,others,459
INC,2,125,Barelly Cantt.,Bareilly,VIJAY KUMAR,others,332
INC,2,125,Barelly Cantt.,Bareilly,SUSHEEL KUMAR GAUTAM,others,260
INC,2,125,Barelly Cantt.,Bareilly,PRIYANKA KHANDELWAL,others,237
SP,2,126,Aonla,Bareilly,DHARAM PAL SINGH,BJP+,63165
SP,2,126,Aonla,Bareilly,SIDHRAJ SINGH,SP,59619
SP,2,126,Aonla,Bareilly,AGAM KUMAR MAURYA,BSP,54192
SP,2,126,Aonla,Bareilly,None of the Above,None of the Above,1794
SP,2,126,Aonla,Bareilly,PRADEEP SAXENA,others,1005
SP,2,126,Aonla,Bareilly,RAKHI RANI,Independent,735
SP,2,126,Aonla,Bareilly,HARIOM SINGH,Independent,730
SP,2,126,Aonla,Bareilly,RAJ PAL,others,469
SP,2,127,Pilibhit,Pilibhit,SANJAY SINGH GANGWAR,BJP+,136486
SP,2,127,Pilibhit,Pilibhit,RIAZ AHMAD,SP,93130
SP,2,127,Pilibhit,Pilibhit,ARSHAD KHAN,BSP,14532
SP,2,127,Pilibhit,Pilibhit,None of the Above,None of the Above,1818
SP,2,127,Pilibhit,Pilibhit,CHANDARSEN,others,1010
SP,2,127,Pilibhit,Pilibhit,MOH YUSUF MALIK,others,989
SP,2,127,Pilibhit,Pilibhit,RAJRANI,Independent,964
SP,2,127,Pilibhit,Pilibhit,VIJAY SINGH GANGWAR,Independent,654
SP,2,127,Pilibhit,Pilibhit,BHOOPRAM ALIAS BHAWANI PRASAD,RLD,639
SP,2,127,Pilibhit,Pilibhit,MUNESH SINGH,Independent,437
SP,2,127,Pilibhit,Pilibhit,SHAILENDRA KUMAR GANGWAR,others,433
SP,2,127,Pilibhit,Pilibhit,SHARAD JAISWAL,Independent,420
SP,2,127,Pilibhit,Pilibhit,CHOKHELAL,others,307
SP,2,128,Barkhera,Pilibhit,KISHAN LAL RAJPOOT,BJP+,104595
SP,2,128,Barkhera,Pilibhit,HEMRAJ VERMA,SP,46665
SP,2,128,Barkhera,Pilibhit,DR. SHAILENDRA SINGH GANGWAR,BSP,28674
SP,2,128,Barkhera,Pilibhit,JAIDRATH ALIAS PRABAKTANAND,RLD,22631
SP,2,128,Barkhera,Pilibhit,None of the Above,None of the Above,2307
SP,2,128,Barkhera,Pilibhit,NIRANJAN SINGH,others,1797
SP,2,128,Barkhera,Pilibhit,SURYA PRAKASH,Independent,1103
SP,2,128,Barkhera,Pilibhit,SANTRAM VERMA,Independent,1044
SP,2,128,Barkhera,Pilibhit,KISHAN LAL,others,822
SP,2,128,Barkhera,Pilibhit,NARAYAN LAL,Independent,643
SP,2,128,Barkhera,Pilibhit,SARBAZ AHMAD,others,633
SP,2,128,Barkhera,Pilibhit,AASHIF BEG,Independent,453
SP,2,128,Barkhera,Pilibhit,KEERAT PRASAD,others,268
SP,2,128,Barkhera,Pilibhit,PREM SWAROOP,others,243
SP,2,129,Puranpur (SC),Pilibhit,BABU RAM PASWAN,BJP+,128493
SP,2,129,Puranpur (SC),Pilibhit,PEETAM RAM,SP,89251
SP,2,129,Puranpur (SC),Pilibhit,ER.K.K. ARVIND,BSP,20139
SP,2,129,Puranpur (SC),Pilibhit,None of the Above,None of the Above,2246
SP,2,129,Puranpur (SC),Pilibhit,AYASHA BEGUM,RLD,1658
SP,2,129,Puranpur (SC),Pilibhit,NATTHO DEVI,others,1502
SP,2,129,Puranpur (SC),Pilibhit,SHYAM BIHARI,others,1322
SP,2,129,Puranpur (SC),Pilibhit,MAHENDRA KUMAR RAJ,others,1144
SP,2,129,Puranpur (SC),Pilibhit,RAMESHWAR DAYAL,Independent,1064
INC,2,130,Bisalpur,Pilibhit,AGYASH RAM SARAN VERMA,BJP+,103498
INC,2,130,Bisalpur,Pilibhit,ANIS AHMAD KHAN ALIAS PHOOLBABU,INC,62502
INC,2,130,Bisalpur,Pilibhit,DIVYA GANGWAR,BSP,45338
INC,2,130,Bisalpur,Pilibhit,BHEEMSEN SHARMA,others,2451
INC,2,130,Bisalpur,Pilibhit,None of the Above,None of the Above,2301
INC,2,130,Bisalpur,Pilibhit,DR.NAGESH CHANDRA PATHAK,RLD,2127
INC,2,130,Bisalpur,Pilibhit,RAMRATAN VERMA,others,1906
INC,2,130,Bisalpur,Pilibhit,DESHRAJ VERMA,Independent,1067
INC,2,130,Bisalpur,Pilibhit,RAMPAL MISHRA,Independent,985
INC,2,130,Bisalpur,Pilibhit,SHYAM KISHOR VERMA,others,749
SP,2,131,Katra,Shahjahanpur,VEER VIKRAM SINGH PRINCE,BJP+,76509
SP,2,131,Katra,Shahjahanpur,RAJESH YADAV,SP,59779
SP,2,131,Katra,Shahjahanpur,ADHIWAKTA RAJEEV KASHYAP,BSP,47471
SP,2,131,Katra,Shahjahanpur,None of the Above,None of the Above,1830
SP,2,131,Katra,Shahjahanpur,VIVIDH KUMAR,RLD,1288
SP,2,131,Katra,Shahjahanpur,SANJEEV KUMAR MISHRA,Independent,1243
SP,2,131,Katra,Shahjahanpur,SUNEETA DEVI,others,1015
SP,2,131,Katra,Shahjahanpur,SURAJ PAL,Independent,837
SP,2,131,Katra,Shahjahanpur,JAYVEER SINGH,others,785
SP,2,131,Katra,Shahjahanpur,RAJ KUMAR,Independent,624
SP,2,131,Katra,Shahjahanpur,VEDRAM,others,594
SP,2,131,Katra,Shahjahanpur,DINESH,others,414
SP,2,131,Katra,Shahjahanpur,CHOTEY LAL,Independent,360
SP,2,131,Katra,Shahjahanpur,KRISHNA PAL SINGH,Independent,243
SP,2,132,Jalalabad,Shahjahanpur,SHARADVIR SINGH,SP,75326
SP,2,132,Jalalabad,Shahjahanpur,MANOJ KASHYAP,BJP+,66029
SP,2,132,Jalalabad,Shahjahanpur,NEERAJ KUSHWAHA MAURYA,BSP,58337
SP,2,132,Jalalabad,Shahjahanpur,None of the Above,None of the Above,1614
SP,2,132,Jalalabad,Shahjahanpur,AMIT PRIYADARSHI RAJPUT,RLD,1306
SP,2,132,Jalalabad,Shahjahanpur,ASHA RAM,Independent,1281
SP,2,132,Jalalabad,Shahjahanpur,RAM PRAKASH,others,1175
SP,2,132,Jalalabad,Shahjahanpur,MOHD. AKIL,others,1149
SP,2,132,Jalalabad,Shahjahanpur,BHARAT BHUSHAN,Independent,1065
SP,2,132,Jalalabad,Shahjahanpur,JAY SHREE,others,621
SP,2,132,Jalalabad,Shahjahanpur,JAGPAL,others,429
INC,2,133,Tilhar,Shahjahanpur,ROSHAN LAL VERMA,BJP+,81770
INC,2,133,Tilhar,Shahjahanpur,KUNWAR JITIN PRASADA,INC,76065
INC,2,133,Tilhar,Shahjahanpur,AVADHESH KUMAR VERMA,BSP,31418
INC,2,133,Tilhar,Shahjahanpur,PRADIP KUMAR,RLD,3983
INC,2,133,Tilhar,Shahjahanpur,RAGNI SINGH,Independent,1733
INC,2,133,Tilhar,Shahjahanpur,None of the Above,None of the Above,1683
INC,2,133,Tilhar,Shahjahanpur,RAJESH YADAV,others,1253
INC,2,133,Tilhar,Shahjahanpur,ANISH KUMAR SINGH,others,1225
INC,2,133,Tilhar,Shahjahanpur,PRAMOD KUMAR YADAV,others,1178
INC,2,133,Tilhar,Shahjahanpur,RAKESH KUMAR,Independent,968
INC,2,133,Tilhar,Shahjahanpur,RAMESH PAL SINGH YADAV,Independent,946
INC,2,133,Tilhar,Shahjahanpur,SUKHVEER SINGH,others,545
INC,2,133,Tilhar,Shahjahanpur,ARUNA DEVI,Independent,530
INC,2,133,Tilhar,Shahjahanpur,HARISH CHANDRA,others,521
INC,2,133,Tilhar,Shahjahanpur,SHIVAM SHARMA,others,431
SP,2,134,Powayan (SC),Shahjahanpur,CHETRAM,BJP+,126635
SP,2,134,Powayan (SC),Shahjahanpur,SHAKUNTLA DEVI,SP,54218
SP,2,134,Powayan (SC),Shahjahanpur,GURBACHAN LAL,BSP,38797
SP,2,134,Powayan (SC),Shahjahanpur,None of the Above,None of the Above,2065
SP,2,134,Powayan (SC),Shahjahanpur,MAHENDRA,others,1448
SP,2,134,Powayan (SC),Shahjahanpur,DHIRENDRA PRASAD,Independent,1369
SP,2,134,Powayan (SC),Shahjahanpur,ARUN KUMAR,others,1176
SP,2,134,Powayan (SC),Shahjahanpur,BANDHU PRASAD,Independent,991
SP,2,134,Powayan (SC),Shahjahanpur,CHANDRAKALA,Independent,823
SP,2,134,Powayan (SC),Shahjahanpur,KANDHAI,Independent,692
SP,2,134,Powayan (SC),Shahjahanpur,RAKESH KUMAR,others,582
SP,2,134,Powayan (SC),Shahjahanpur,RAJNISH,others,409
SP,2,135,Shahjahanpur,Shahjahanpur,SURESH KUMAR KHANNA,BJP+,100734
SP,2,135,Shahjahanpur,Shahjahanpur,TANVEER KHAN,SP,81531
SP,2,135,Shahjahanpur,Shahjahanpur,MOHAMMAD ASLAM KHAN,BSP,16546
SP,2,135,Shahjahanpur,Shahjahanpur,MANISH CHANDRA,others,1309
SP,2,135,Shahjahanpur,Shahjahanpur,None of the Above,None of the Above,1151
SP,2,135,Shahjahanpur,Shahjahanpur,GAURAV,RLD,991
SP,2,135,Shahjahanpur,Shahjahanpur,ANIL KUMAR SINGH,others,782
SP,2,135,Shahjahanpur,Shahjahanpur,RAJEEV KUMAR SAXENA,others,611
